"","Sensor","latitude","longitude","area","seconds"
"1713",1,-33.915695,18.418444,"NA",1713
"1714",1,-33.915695,18.418444,"NA",1714
"1715",1,-33.915695,18.418444,"NA",1715
"1716",1,-33.915695,18.418444,"NA",1716
"1717",1,-33.915695,18.418444,"NA",1717
"1718",1,-33.915695,18.418444,"NA",1718
"1719",1,-33.915695,18.418444,"NA",1719
"1720",1,-33.915695,18.418444,"NA",1720
"1721",1,-33.915695,18.418444,"NA",1721
"1722",1,-33.915695,18.418444,"NA",1722
"1723",1,-33.915695,18.418444,"NA",1723
"1724",1,-33.915695,18.418444,"NA",1724
"1725",1,-33.915695,18.418444,"NA",1725
"1726",1,-33.915695,18.418444,"NA",1726
"1727",1,-33.915695,18.418444,"NA",1727
"1728",1,-33.915695,18.418444,"NA",1728
"1729",1,-33.915695,18.418444,"NA",1729
"1730",1,-33.915695,18.418444,"NA",1730
"1731",1,-33.915695,18.418444,"NA",1731
"1732",1,-33.915695,18.418444,"NA",1732
"1733",1,-33.915695,18.418444,"NA",1733
"1734",1,-33.915695,18.418444,"NA",1734
"1735",1,-33.915695,18.418444,"NA",1735
"1736",1,-33.915695,18.418444,"NA",1736
"1737",1,-33.915695,18.418444,"NA",1737
"1738",1,-33.915695,18.418444,"NA",1738
"1739",1,-33.915695,18.418444,"NA",1739
"1740",1,-33.915695,18.418444,"NA",1740
"1741",1,-33.915695,18.418444,"NA",1741
"1742",1,-33.915695,18.418444,"NA",1742
"1743",1,-33.915695,18.418444,"NA",1743
"1744",1,-33.915695,18.418444,"NA",1744
"1745",1,-33.915695,18.418444,"NA",1745
"1746",1,-33.915695,18.418444,"NA",1746
"1747",1,-33.915695,18.418444,"NA",1747
"1748",1,-33.915695,18.418444,"NA",1748
"1749",1,-33.915695,18.418444,"NA",1749
"1750",1,-33.915695,18.418444,"NA",1750
"1751",1,-33.915695,18.418444,"NA",1751
"1752",1,-33.915695,18.418444,"NA",1752
"1753",1,-33.915695,18.418444,"NA",1753
"1754",1,-33.915695,18.418444,"NA",1754
"1755",1,-33.915695,18.418444,"NA",1755
"1756",1,-33.915695,18.418444,"NA",1756
"1757",1,-33.915695,18.418444,"NA",1757
"1758",1,-33.915695,18.418444,"NA",1758
"1759",1,-33.915695,18.418444,"NA",1759
"1760",1,-33.915695,18.418444,"NA",1760
"1761",1,-33.915695,18.418444,"NA",1761
"1762",1,-33.915695,18.418444,"NA",1762
"1763",1,-33.915695,18.418444,"NA",1763
"1764",1,-33.915695,18.418444,"NA",1764
"1765",1,-33.915695,18.418444,"NA",1765
"1766",1,-33.915695,18.418444,"NA",1766
"1767",1,-33.915695,18.418444,"NA",1767
"1768",1,-33.915695,18.418444,"NA",1768
"1769",1,-33.915695,18.418444,"NA",1769
"1770",1,-33.915695,18.418444,"NA",1770
"1771",1,-33.915695,18.418444,"NA",1771
"1772",1,-33.915695,18.418444,"NA",1772
"1773",1,-33.915695,18.418444,"NA",1773
"1774",1,-33.915695,18.418444,"NA",1774
"1775",1,-33.915695,18.418444,"NA",1775
"1776",1,-33.915695,18.418444,"NA",1776
"1777",1,-33.915695,18.418444,"NA",1777
"1778",1,-33.915695,18.418444,"NA",1778
"1779",1,-33.915695,18.418444,"NA",1779
"1780",1,-33.915695,18.418444,"NA",1780
"1781",1,-33.915695,18.418444,"NA",1781
"1782",1,-33.915695,18.418444,"NA",1782
"1783",1,-33.915695,18.418444,"NA",1783
"1784",1,-33.915695,18.418444,"NA",1784
"1785",1,-33.915695,18.418444,"NA",1785
"1786",1,-33.915695,18.418444,"NA",1786
"1787",1,-33.915695,18.418444,"NA",1787
"1788",1,-33.915695,18.418444,"NA",1788
"1789",1,-33.915695,18.418444,"NA",1789
"1790",1,-33.915695,18.418444,"NA",1790
"1791",1,-33.915695,18.418444,"NA",1791
"1792",1,-33.915695,18.418444,"NA",1792
"1793",1,-33.915695,18.418444,"NA",1793
"1794",1,-33.915695,18.418444,"NA",1794
"1795",1,-33.915695,18.418444,"NA",1795
"1796",1,-33.915695,18.418444,"NA",1796
"1797",1,-33.915695,18.418444,"NA",1797
"1798",1,-33.915695,18.418444,"NA",1798
"1799",1,-33.915695,18.418444,"NA",1799
"1800",1,-33.915695,18.418444,"NA",1800
"1801",1,-33.915695,18.418444,"NA",1801
"1802",1,-33.915695,18.418444,"NA",1802
"1803",1,-33.915695,18.418444,"NA",1803
"1804",1,-33.915695,18.418444,"NA",1804
"1805",1,-33.915695,18.418444,"NA",1805
"1806",1,-33.915695,18.418444,"NA",1806
"1807",1,-33.915695,18.418444,"NA",1807
"1808",1,-33.915695,18.418444,"NA",1808
"1809",1,-33.915695,18.418444,"NA",1809
"1810",1,-33.915695,18.418444,"NA",1810
"1811",1,-33.915695,18.418444,"NA",1811
"1812",1,-33.915695,18.418444,"NA",1812
"1813",1,-33.915695,18.418444,"NA",1813
"1814",1,-33.915695,18.418444,"NA",1814
"1815",1,-33.915695,18.418444,"NA",1815
"1816",1,-33.915695,18.418444,"NA",1816
"1817",1,-33.915695,18.418444,"NA",1817
"1818",1,-33.915695,18.418444,"NA",1818
"1819",1,-33.915695,18.418444,"NA",1819
"1820",1,-33.915695,18.418444,"NA",1820
"1821",1,-33.915695,18.418444,"NA",1821
"1822",1,-33.915695,18.418444,"NA",1822
"1823",1,-33.915695,18.418444,"NA",1823
"1824",1,-33.915695,18.418444,"NA",1824
"1825",1,-33.915695,18.418444,"NA",1825
"1826",1,-33.915695,18.418444,"NA",1826
"1827",1,-33.915695,18.418444,"NA",1827
"1828",1,-33.915695,18.418444,"NA",1828
"1829",1,-33.915695,18.418444,"NA",1829
"1830",1,-33.915695,18.418444,"NA",1830
"1831",1,-33.915695,18.418444,"NA",1831
"1832",1,-33.915695,18.418444,"NA",1832
"1833",1,-33.915695,18.418444,"NA",1833
"1834",1,-33.915695,18.418444,"NA",1834
"1835",1,-33.915695,18.418444,"NA",1835
"1836",1,-33.915695,18.418444,"NA",1836
"1837",1,-33.915695,18.418444,"NA",1837
"1838",1,-33.915695,18.418444,"NA",1838
"1839",1,-33.915695,18.418444,"NA",1839
"1840",1,-33.915695,18.418444,"NA",1840
"1841",1,-33.915695,18.418444,"NA",1841
"1842",1,-33.915695,18.418444,"NA",1842
"1843",1,-33.915695,18.418444,"NA",1843
"1844",1,-33.915695,18.418444,"NA",1844
"1845",1,-33.915695,18.418444,"NA",1845
"1846",1,-33.915695,18.418444,"NA",1846
"1847",1,-33.915695,18.418444,"NA",1847
"1848",1,-33.915695,18.418444,"NA",1848
"1849",1,-33.915695,18.418444,"NA",1849
"1850",1,-33.915695,18.418444,"NA",1850
"1851",1,-33.915695,18.418444,"NA",1851
"1852",1,-33.915695,18.418444,"NA",1852
"1853",1,-33.915695,18.418444,"NA",1853
"1854",1,-33.915695,18.418444,"NA",1854
"1855",1,-33.915695,18.418444,"NA",1855
"1856",1,-33.915695,18.418444,"NA",1856
"1857",1,-33.915695,18.418444,"NA",1857
"1858",1,-33.915695,18.418444,"NA",1858
"1859",1,-33.915695,18.418444,"NA",1859
"1860",1,-33.915695,18.418444,"NA",1860
"1861",1,-33.915695,18.418444,"NA",1861
"1862",1,-33.915695,18.418444,"NA",1862
"1863",1,-33.915695,18.418444,"NA",1863
"1864",1,-33.915695,18.418444,"NA",1864
"1865",1,-33.915695,18.418444,"NA",1865
"1866",1,-33.915695,18.418444,"NA",1866
"1867",1,-33.915695,18.418444,"NA",1867
"1868",1,-33.915695,18.418444,"NA",1868
"1869",1,-33.915695,18.418444,"NA",1869
"1870",1,-33.915695,18.418444,"NA",1870
"1871",1,-33.915695,18.418444,"NA",1871
"1872",1,-33.915695,18.418444,"NA",1872
"1873",1,-33.915695,18.418444,"NA",1873
"1874",1,-33.915695,18.418444,"NA",1874
"1875",1,-33.915695,18.418444,"NA",1875
"1876",1,-33.915695,18.418444,"NA",1876
"1877",1,-33.915695,18.418444,"NA",1877
"1878",1,-33.915695,18.418444,"NA",1878
"1879",1,-33.915695,18.418444,"NA",1879
"1880",1,-33.915695,18.418444,"NA",1880
"1881",1,-33.915695,18.418444,"NA",1881
"1882",1,-33.915695,18.418444,"NA",1882
"1883",1,-33.915695,18.418444,"NA",1883
"1884",1,-33.915695,18.418444,"NA",1884
"1885",1,-33.915695,18.418444,"NA",1885
"1886",1,-33.915695,18.418444,"NA",1886
"1887",1,-33.915695,18.418444,"NA",1887
"1888",1,-33.915695,18.418444,"NA",1888
"1889",1,-33.915695,18.418444,"NA",1889
"1890",1,-33.915695,18.418444,"NA",1890
"1891",1,-33.915695,18.418444,"NA",1891
"1892",1,-33.915695,18.418444,"NA",1892
"1893",1,-33.915695,18.418444,"NA",1893
"1894",1,-33.915695,18.418444,"NA",1894
"1895",1,-33.915695,18.418444,"NA",1895
"1896",1,-33.915695,18.418444,"NA",1896
"1897",1,-33.915695,18.418444,"NA",1897
"1898",1,-33.915695,18.418444,"NA",1898
"1899",1,-33.915695,18.418444,"NA",1899
"1900",1,-33.915695,18.418444,"NA",1900
"1901",1,-33.915695,18.418444,"NA",1901
"1902",1,-33.915695,18.418444,"NA",1902
"1903",1,-33.915695,18.418444,"NA",1903
"1904",1,-33.915695,18.418444,"NA",1904
"1905",1,-33.915695,18.418444,"NA",1905
"1906",1,-33.915695,18.418444,"NA",1906
"1907",1,-33.915695,18.418444,"NA",1907
"1908",1,-33.915695,18.418444,"NA",1908
"1909",1,-33.915695,18.418444,"NA",1909
"1910",1,-33.915695,18.418444,"NA",1910
"1911",1,-33.915695,18.418444,"NA",1911
"1912",1,-33.915695,18.418444,"NA",1912
"1913",1,-33.915695,18.418444,"NA",1913
"1914",1,-33.915695,18.418444,"NA",1914
"1915",1,-33.915695,18.418444,"NA",1915
"1916",1,-33.915695,18.418444,"NA",1916
"1917",1,-33.915695,18.418444,"NA",1917
"1918",1,-33.915695,18.418444,"NA",1918
"1919",1,-33.915695,18.418444,"NA",1919
"1920",1,-33.915695,18.418444,"NA",1920
"1921",1,-33.915695,18.418444,"NA",1921
"1922",1,-33.915695,18.418444,"NA",1922
"1923",1,-33.915695,18.418444,"NA",1923
"1924",1,-33.915695,18.418444,"NA",1924
"1925",1,-33.915695,18.418444,"NA",1925
"1926",1,-33.915695,18.418444,"NA",1926
"1927",1,-33.915695,18.418444,"NA",1927
"1928",1,-33.915695,18.418444,"NA",1928
"1929",1,-33.915695,18.418444,"NA",1929
"1930",1,-33.915695,18.418444,"NA",1930
"1931",1,-33.915695,18.418444,"NA",1931
"1932",1,-33.915695,18.418444,"NA",1932
"1933",1,-33.915695,18.418444,"NA",1933
"1934",1,-33.915695,18.418444,"NA",1934
"1935",1,-33.915695,18.418444,"NA",1935
"1936",1,-33.915695,18.418444,"NA",1936
"1937",1,-33.915695,18.418444,"NA",1937
"1938",1,-33.915695,18.418444,"NA",1938
"1939",1,-33.915695,18.418444,"NA",1939
"1940",1,-33.915695,18.418444,"NA",1940
"1941",1,-33.915695,18.418444,"NA",1941
"1942",1,-33.915695,18.418444,"NA",1942
"1943",1,-33.915695,18.418444,"NA",1943
"1944",1,-33.915695,18.418444,"NA",1944
"1945",1,-33.915695,18.418444,"NA",1945
"1946",1,-33.915695,18.418444,"NA",1946
"1947",1,-33.915695,18.418444,"NA",1947
"1948",1,-33.915695,18.418444,"NA",1948
"1949",1,-33.915695,18.418444,"NA",1949
"1950",1,-33.915695,18.418444,"NA",1950
"1951",1,-33.915695,18.418444,"NA",1951
"1952",1,-33.915695,18.418444,"NA",1952
"1953",1,-33.915695,18.418444,"NA",1953
"1954",1,-33.915695,18.418444,"NA",1954
"1955",1,-33.915695,18.418444,"NA",1955
"1956",1,-33.915695,18.418444,"NA",1956
"1957",1,-33.915695,18.418444,"NA",1957
"1958",1,-33.915695,18.418444,"NA",1958
"1959",1,-33.915695,18.418444,"NA",1959
"1960",1,-33.915695,18.418444,"NA",1960
"1961",1,-33.915695,18.418444,"NA",1961
"1962",1,-33.915695,18.418444,"NA",1962
"1963",1,-33.915695,18.418444,"NA",1963
"1964",1,-33.915695,18.418444,"NA",1964
"1965",1,-33.915695,18.418444,"NA",1965
"1966",1,-33.915695,18.418444,"NA",1966
"1967",1,-33.915695,18.418444,"NA",1967
"1968",1,-33.915695,18.418444,"NA",1968
"1969",1,-33.915695,18.418444,"NA",1969
"1970",1,-33.915695,18.418444,"NA",1970
"1971",1,-33.915695,18.418444,"NA",1971
"1972",1,-33.915695,18.418444,"NA",1972
"1973",1,-33.915695,18.418444,"NA",1973
"1974",1,-33.915695,18.418444,"NA",1974
"1975",1,-33.915695,18.418444,"NA",1975
"1976",1,-33.915695,18.418444,"NA",1976
"1977",1,-33.915695,18.418444,"NA",1977
"1978",1,-33.915695,18.418444,"NA",1978
"1979",1,-33.915695,18.418444,"NA",1979
"1980",1,-33.915695,18.418444,"NA",1980
"1981",1,-33.915695,18.418444,"NA",1981
"1982",1,-33.915695,18.418444,"NA",1982
"1983",1,-33.915695,18.418444,"NA",1983
"1984",1,-33.915695,18.418444,"NA",1984
"1985",1,-33.915695,18.418444,"NA",1985
"1986",1,-33.915695,18.418444,"NA",1986
"1987",1,-33.915695,18.418444,"NA",1987
"1988",1,-33.915695,18.418444,"NA",1988
"1989",1,-33.915695,18.418444,"NA",1989
"1990",1,-33.915695,18.418444,"NA",1990
"1991",1,-33.915695,18.418444,"NA",1991
"1992",1,-33.915695,18.418444,"NA",1992
"1993",1,-33.915695,18.418444,"NA",1993
"1994",1,-33.915695,18.418444,"NA",1994
"1995",1,-33.915695,18.418444,"NA",1995
"1996",1,-33.915695,18.418444,"NA",1996
"1997",1,-33.915695,18.418444,"NA",1997
"1998",1,-33.915695,18.418444,"NA",1998
"1999",1,-33.915695,18.418444,"NA",1999
"2000",1,-33.915695,18.418444,"NA",2000
"2001",1,-33.915695,18.418444,"NA",2001
"2002",1,-33.915695,18.418444,"NA",2002
"2003",1,-33.915695,18.418444,"NA",2003
"2004",1,-33.915695,18.418444,"NA",2004
"2005",1,-33.915695,18.418444,"NA",2005
"2006",1,-33.915695,18.418444,"NA",2006
"2007",1,-33.915695,18.418444,"NA",2007
"2008",1,-33.915695,18.418444,"NA",2008
"2009",1,-33.915695,18.418444,"NA",2009
"2010",1,-33.915695,18.418444,"NA",2010
"2011",1,-33.915695,18.418444,"NA",2011
"2012",1,-33.915695,18.418444,"NA",2012
"2013",1,-33.915695,18.418444,"NA",2013
"2014",1,-33.915695,18.418444,"NA",2014
"2015",1,-33.915695,18.418444,"NA",2015
"2016",1,-33.915695,18.418444,"NA",2016
"2017",1,-33.915695,18.418444,"NA",2017
"2018",1,-33.915695,18.418444,"NA",2018
"2019",1,-33.915695,18.418444,"NA",2019
"2020",1,-33.915695,18.418444,"NA",2020
"2021",1,-33.915695,18.418444,"NA",2021
"2022",1,-33.915695,18.418444,"NA",2022
"2023",1,-33.915695,18.418444,"NA",2023
"2024",1,-33.915695,18.418444,"NA",2024
"2025",1,-33.915695,18.418444,"NA",2025
"2026",1,-33.915695,18.418444,"NA",2026
"2027",1,-33.915695,18.418444,"NA",2027
"2028",1,-33.915695,18.418444,"NA",2028
"2029",1,-33.915695,18.418444,"NA",2029
"2030",1,-33.915695,18.418444,"NA",2030
"2031",1,-33.915695,18.418444,"NA",2031
"2032",1,-33.915695,18.418444,"NA",2032
"2033",1,-33.915695,18.418444,"NA",2033
"2034",1,-33.915695,18.418444,"NA",2034
"2035",1,-33.915695,18.418444,"NA",2035
"2036",1,-33.915695,18.418444,"NA",2036
"2037",1,-33.915695,18.418444,"NA",2037
"2038",1,-33.915695,18.418444,"NA",2038
"2039",1,-33.915695,18.418444,"NA",2039
"2040",1,-33.915695,18.418444,"NA",2040
"2041",1,-33.915695,18.418444,"NA",2041
"2042",1,-33.915695,18.418444,"NA",2042
"2043",1,-33.915695,18.418444,"NA",2043
"2044",1,-33.915695,18.418444,"NA",2044
"2045",1,-33.915695,18.418444,"NA",2045
"2046",1,-33.915695,18.418444,"NA",2046
"2047",1,-33.915695,18.418444,"NA",2047
"2048",1,-33.915695,18.418444,"NA",2048
"2049",1,-33.915695,18.418444,"NA",2049
"2050",1,-33.915695,18.418444,"NA",2050
"2051",1,-33.915695,18.418444,"NA",2051
"2052",1,-33.915695,18.418444,"NA",2052
"2053",1,-33.915695,18.418444,"NA",2053
"2054",1,-33.915695,18.418444,"NA",2054
"2055",1,-33.915695,18.418444,"NA",2055
"2056",1,-33.915695,18.418444,"NA",2056
"2057",1,-33.915695,18.418444,"NA",2057
"2058",1,-33.915695,18.418444,"NA",2058
"2059",1,-33.915695,18.418444,"NA",2059
"2060",1,-33.915695,18.418444,"NA",2060
"2061",1,-33.915695,18.418444,"NA",2061
"2062",1,-33.915695,18.418444,"NA",2062
"2063",1,-33.915695,18.418444,"NA",2063
"2064",1,-33.915695,18.418444,"NA",2064
"2065",1,-33.915695,18.418444,"NA",2065
"2066",1,-33.915695,18.418444,"NA",2066
"2067",1,-33.915695,18.418444,"NA",2067
"2068",1,-33.915695,18.418444,"NA",2068
"2069",1,-33.915695,18.418444,"NA",2069
"2070",1,-33.915695,18.418444,"NA",2070
"2071",1,-33.915695,18.418444,"NA",2071
"2072",1,-33.915695,18.418444,"NA",2072
"2073",1,-33.915695,18.418444,"NA",2073
"2074",1,-33.915695,18.418444,"NA",2074
"2075",1,-33.915695,18.418444,"NA",2075
"2076",1,-33.915695,18.418444,"NA",2076
"2077",1,-33.915695,18.418444,"NA",2077
"2078",1,-33.915695,18.418444,"NA",2078
"2079",1,-33.915695,18.418444,"NA",2079
"2080",1,-33.915695,18.418444,"NA",2080
"2081",1,-33.915695,18.418444,"NA",2081
"2082",1,-33.915695,18.418444,"NA",2082
"2083",1,-33.915695,18.418444,"NA",2083
"2084",1,-33.915695,18.418444,"NA",2084
"2085",1,-33.915695,18.418444,"NA",2085
"2086",1,-33.915695,18.418444,"NA",2086
"2087",1,-33.915695,18.418444,"NA",2087
"2088",1,-33.915695,18.418444,"NA",2088
"2089",1,-33.915695,18.418444,"NA",2089
"2090",1,-33.915695,18.418444,"NA",2090
"2091",1,-33.915695,18.418444,"NA",2091
"2092",1,-33.915695,18.418444,"NA",2092
"2093",1,-33.915695,18.418444,"NA",2093
"2094",1,-33.915695,18.418444,"NA",2094
"2095",1,-33.915695,18.418444,"NA",2095
"2096",1,-33.915695,18.418444,"NA",2096
"2097",1,-33.915695,18.418444,"NA",2097
"2098",1,-33.915695,18.418444,"NA",2098
"2099",1,-33.915695,18.418444,"NA",2099
"2100",1,-33.915695,18.418444,"NA",2100
"2101",1,-33.915695,18.418444,"NA",2101
"2102",1,-33.915695,18.418444,"NA",2102
"2103",1,-33.915695,18.418444,"NA",2103
"2104",1,-33.915695,18.418444,"NA",2104
"2105",1,-33.915695,18.418444,"NA",2105
"2106",1,-33.915695,18.418444,"NA",2106
"2107",1,-33.915695,18.418444,"NA",2107
"2108",1,-33.915695,18.418444,"NA",2108
"2109",1,-33.915695,18.418444,"NA",2109
"2110",1,-33.915695,18.418444,"NA",2110
"2111",1,-33.915695,18.418444,"NA",2111
"2112",1,-33.915695,18.418444,"NA",2112
"2113",1,-33.915695,18.418444,"NA",2113
"2114",1,-33.915695,18.418444,"NA",2114
"2115",1,-33.915695,18.418444,"NA",2115
"2116",1,-33.915695,18.418444,"NA",2116
"2117",1,-33.915695,18.418444,"NA",2117
"2118",1,-33.915695,18.418444,"NA",2118
"2119",1,-33.915695,18.418444,"NA",2119
"2120",1,-33.915695,18.418444,"NA",2120
"2121",1,-33.915695,18.418444,"NA",2121
"2122",1,-33.915695,18.418444,"NA",2122
"2123",1,-33.915695,18.418444,"NA",2123
"2124",1,-33.915695,18.418444,"NA",2124
"2125",1,-33.915695,18.418444,"NA",2125
"2126",1,-33.915695,18.418444,"NA",2126
"2127",1,-33.915695,18.418444,"NA",2127
"2128",1,-33.915695,18.418444,"NA",2128
"2129",1,-33.915695,18.418444,"NA",2129
"2130",1,-33.915695,18.418444,"NA",2130
"2131",1,-33.915695,18.418444,"NA",2131
"2132",1,-33.915695,18.418444,"NA",2132
"2133",1,-33.915695,18.418444,"NA",2133
"2134",1,-33.915695,18.418444,"NA",2134
"2135",1,-33.915695,18.418444,"NA",2135
"2136",1,-33.915695,18.418444,"NA",2136
"2137",1,-33.915695,18.418444,"NA",2137
"2138",1,-33.915695,18.418444,"NA",2138
"2139",1,-33.915695,18.418444,"NA",2139
"2140",1,-33.915695,18.418444,"NA",2140
"2141",1,-33.915695,18.418444,"NA",2141
"2142",1,-33.915695,18.418444,"NA",2142
"2143",1,-33.915695,18.418444,"NA",2143
"2144",1,-33.915695,18.418444,"NA",2144
"2145",1,-33.915695,18.418444,"NA",2145
"2146",1,-33.915695,18.418444,"NA",2146
"2147",1,-33.915695,18.418444,"NA",2147
"2148",1,-33.915695,18.418444,"NA",2148
"2149",1,-33.915695,18.418444,"NA",2149
"2150",1,-33.915695,18.418444,"NA",2150
"2151",1,-33.915695,18.418444,"NA",2151
"2152",1,-33.915695,18.418444,"NA",2152
"2153",1,-33.915695,18.418444,"NA",2153
"2154",1,-33.915695,18.418444,"NA",2154
"2155",1,-33.915695,18.418444,"NA",2155
"2156",1,-33.915695,18.418444,"NA",2156
"2157",1,-33.915695,18.418444,"NA",2157
"2158",1,-33.915695,18.418444,"NA",2158
"2159",1,-33.915695,18.418444,"NA",2159
"2160",1,-33.915695,18.418444,"NA",2160
"2161",1,-33.915695,18.418444,"NA",2161
"2162",1,-33.915695,18.418444,"NA",2162
"2163",1,-33.915695,18.418444,"NA",2163
"2164",1,-33.915695,18.418444,"NA",2164
"2165",1,-33.915695,18.418444,"NA",2165
"2166",1,-33.915695,18.418444,"NA",2166
"2167",1,-33.915695,18.418444,"NA",2167
"2168",1,-33.915695,18.418444,"NA",2168
"2169",1,-33.915695,18.418444,"NA",2169
"2170",1,-33.915695,18.418444,"NA",2170
"2171",1,-33.915695,18.418444,"NA",2171
"2172",1,-33.915695,18.418444,"NA",2172
"2173",1,-33.915695,18.418444,"NA",2173
"2174",1,-33.915695,18.418444,"NA",2174
"2175",1,-33.915695,18.418444,"NA",2175
"2176",1,-33.915695,18.418444,"NA",2176
"2177",1,-33.915695,18.418444,"NA",2177
"2178",1,-33.915695,18.418444,"NA",2178
"2179",1,-33.915695,18.418444,"NA",2179
"2180",1,-33.915695,18.418444,"NA",2180
"2181",1,-33.915695,18.418444,"NA",2181
"2182",1,-33.915695,18.418444,"NA",2182
"2183",1,-33.915695,18.418444,"NA",2183
"2184",1,-33.915695,18.418444,"NA",2184
"2185",1,-33.915695,18.418444,"NA",2185
"2186",1,-33.915695,18.418444,"NA",2186
"2187",1,-33.915695,18.418444,"NA",2187
"2188",1,-33.915695,18.418444,"NA",2188
"2189",1,-33.915695,18.418444,"NA",2189
"2190",1,-33.915695,18.418444,"NA",2190
"2191",1,-33.915695,18.418444,"NA",2191
"2192",1,-33.915695,18.418444,"NA",2192
"2193",1,-33.915695,18.418444,"NA",2193
"2194",1,-33.915695,18.418444,"NA",2194
"2195",1,-33.915695,18.418444,"NA",2195
"2196",1,-33.915695,18.418444,"NA",2196
"2197",1,-33.915695,18.418444,"NA",2197
"2198",1,-33.915695,18.418444,"NA",2198
"2199",1,-33.915695,18.418444,"NA",2199
"2200",1,-33.915695,18.418444,"NA",2200
"2201",1,-33.915695,18.418444,"NA",2201
"2202",1,-33.915695,18.418444,"NA",2202
"2203",1,-33.915695,18.418444,"NA",2203
"2204",1,-33.915695,18.418444,"NA",2204
"2205",1,-33.915695,18.418444,"NA",2205
"2206",1,-33.915695,18.418444,"NA",2206
"2207",1,-33.915695,18.418444,"NA",2207
"2208",1,-33.915695,18.418444,"NA",2208
"2209",1,-33.915695,18.418444,"NA",2209
"2210",1,-33.915695,18.418444,"NA",2210
"2211",1,-33.915695,18.418444,"NA",2211
"2212",1,-33.915695,18.418444,"NA",2212
"2213",1,-33.915695,18.418444,"NA",2213
"2214",1,-33.915695,18.418444,"NA",2214
"2215",1,-33.915695,18.418444,"NA",2215
"2216",1,-33.915695,18.418444,"NA",2216
"2217",1,-33.915695,18.418444,"NA",2217
"2218",1,-33.915695,18.418444,"NA",2218
"2219",1,-33.915695,18.418444,"NA",2219
"2220",1,-33.915695,18.418444,"NA",2220
"2221",1,-33.915695,18.418444,"NA",2221
"2222",1,-33.915695,18.418444,"NA",2222
"2223",1,-33.915695,18.418444,"NA",2223
"2224",1,-33.915695,18.418444,"NA",2224
"2225",1,-33.915695,18.418444,"NA",2225
"2226",1,-33.915695,18.418444,"NA",2226
"2227",1,-33.915695,18.418444,"NA",2227
"2228",1,-33.915695,18.418444,"NA",2228
"2229",1,-33.915695,18.418444,"NA",2229
"2230",1,-33.915695,18.418444,"NA",2230
"2231",1,-33.915695,18.418444,"NA",2231
"2232",1,-33.915695,18.418444,"NA",2232
"2233",1,-33.915695,18.418444,"NA",2233
"2234",1,-33.915695,18.418444,"NA",2234
"2235",1,-33.915695,18.418444,"NA",2235
"2236",1,-33.915695,18.418444,"NA",2236
"2237",1,-33.915695,18.418444,"NA",2237
"2238",1,-33.915695,18.418444,"NA",2238
"2239",1,-33.915695,18.418444,"NA",2239
"2240",1,-33.915695,18.418444,"NA",2240
"2241",1,-33.915695,18.418444,"NA",2241
"2242",1,-33.915695,18.418444,"NA",2242
"2243",1,-33.915695,18.418444,"NA",2243
"2244",1,-33.915695,18.418444,"NA",2244
"2245",1,-33.915695,18.418444,"NA",2245
"2246",1,-33.915695,18.418444,"NA",2246
"2247",1,-33.915695,18.418444,"NA",2247
"2248",1,-33.915695,18.418444,"NA",2248
"2249",1,-33.915695,18.418444,"NA",2249
"2250",1,-33.915695,18.418444,"NA",2250
"2251",1,-33.915695,18.418444,"NA",2251
"2252",1,-33.915695,18.418444,"NA",2252
"2253",1,-33.915695,18.418444,"NA",2253
"2254",1,-33.915695,18.418444,"NA",2254
"2255",1,-33.915695,18.418444,"NA",2255
"2256",1,-33.915695,18.418444,"NA",2256
"2257",1,-33.915695,18.418444,"NA",2257
"2258",1,-33.915695,18.418444,"NA",2258
"2259",1,-33.915695,18.418444,"NA",2259
"2260",1,-33.915695,18.418444,"NA",2260
"2261",1,-33.915695,18.418444,"NA",2261
"2262",1,-33.915695,18.418444,"NA",2262
"2263",1,-33.915695,18.418444,"NA",2263
"2264",1,-33.915695,18.418444,"NA",2264
"2265",1,-33.915695,18.418444,"NA",2265
"2266",1,-33.915695,18.418444,"NA",2266
"2267",1,-33.915695,18.418444,"NA",2267
"2268",1,-33.915695,18.418444,"NA",2268
"2269",1,-33.915695,18.418444,"NA",2269
"2270",1,-33.915695,18.418444,"NA",2270
"2271",1,-33.915695,18.418444,"NA",2271
"2272",1,-33.915695,18.418444,"NA",2272
"2273",1,-33.915695,18.418444,"NA",2273
"2274",1,-33.915695,18.418444,"NA",2274
"2275",1,-33.915695,18.418444,"NA",2275
"2276",1,-33.915695,18.418444,"NA",2276
"2277",1,-33.915695,18.418444,"NA",2277
"2278",1,-33.915695,18.418444,"NA",2278
"2279",1,-33.915695,18.418444,"NA",2279
"2280",1,-33.915695,18.418444,"NA",2280
"2281",1,-33.915695,18.418444,"NA",2281
"2282",1,-33.915695,18.418444,"NA",2282
"2283",1,-33.915695,18.418444,"NA",2283
"2284",1,-33.915695,18.418444,"NA",2284
"2285",1,-33.915695,18.418444,"NA",2285
"2286",1,-33.915695,18.418444,"NA",2286
"2287",1,-33.915695,18.418444,"NA",2287
"2288",1,-33.915695,18.418444,"NA",2288
"2289",1,-33.915695,18.418444,"NA",2289
"2290",1,-33.915695,18.418444,"NA",2290
"2291",1,-33.915695,18.418444,"NA",2291
"2292",1,-33.915695,18.418444,"NA",2292
"2293",1,-33.915695,18.418444,"NA",2293
"2294",1,-33.915695,18.418444,"NA",2294
